3.994385927902112599e+01,4.084398381502614939e+01,5.606718983767132158e+01,6.056658963769934754e-09,9.321238125844603707e-10,3.342984963517436592e-12
4.342492281757949968e+01,4.113331258783000521e+01,6.126153316908312263e+01,1.062502051518318173e-09,8.065785311278913575e-10,2.489987117616235302e-13
4.070176228071795776e+01,3.923800818718154915e+01,5.608669187934719957e+01,4.146260406300276385e-09,2.080687123346492934e-09,3.310545861688129397e-12
4.392247194573792513e+01,4.365217513493553270e+01,5.907182825621202937e+01,8.284920718659633504e-10,2.289194035468324243e-10,7.441928284219507711e-13
4.331186543623698526e+01,4.168926475800253684e+01,5.497193036616590689e+01,1.124293955276911109e-09,6.108339657917778318e-10,5.780521163295838177e-12
4.503075849702872802e+01,4.180849555401800899e+01,5.577721961605857359e+01,4.760219620430021309e-10,5.754830542636000028e-10,3.864565359946864337e-12
4.404752367468245211e+01,4.029200670921636629e+01,5.330554798130469862e+01,7.782761447862024696e-10,1.228383313922311703e-09,1.329894937451743426e-11
4.607281971013435395e+01,4.087621359843979008e+01,5.565572130285727326e+01,2.827133213245773454e-10,9.172231222544565692e-10,4.106612079149454601e-12
4.668594442515313858e+01,4.165172337194599095e+01,5.716698219639511080e+01,2.080692647452072984e-10,6.224080294218851625e-10,1.928934793651975141e-12
4.369906944423200912e+01,3.814968170720385388e+01,5.576778605869185412e+01,9.264022340093384667e-10,3.585369105004485429e-09,3.882836716554710281e-12
4.539084314801584696e+01,3.943311277234170120e+01,5.732684101216000272e+01,3.975901363171769207e-10,1.887297467398202218e-09,1.780756942100590782e-12
4.305383856722619385e+01,3.646169422798993764e+01,5.558212176168672158e+01,1.279115313743924110e-09,8.338265044721721703e-09,4.260549521073765194e-12
4.285810204479639651e+01,3.632508565591342631e+01,5.752445765781158116e+01,1.410630741900415100e-09,8.927705799733668814e-09,1.613216802274960383e-12
4.332235851083896705e+01,3.866178418395793415e+01,5.526346646296224208e+01,1.118410751821618281e-09,2.775442484983229212e-09,4.996440689707665544e-12
4.314026924521749606e+01,3.871115321202159976e+01,5.730065030185505748e+01,1.225015306274198577e-09,2.707770694787981141e-09,1.804229944907214211e-12
4.319024365181758185e+01,4.086972616046114126e+01,5.908421157851626049e+01,1.194784859801187783e-09,9.202031669143561090e-10,7.395992741374552801e-13
4.092788675150586641e+01,3.887353650077784550e+01,5.694428943755701766e+01,3.703004753768855725e-09,2.496610545386528651e-09,2.156128623331187385e-12
3.886523299924010644e+01,3.934846354842011351e+01,5.757039517375960713e+01,1.038613207340037314e-08,1.968891130397626216e-09,1.576585514012194489e-12
3.860105471415590728e+01,4.190905439257039689e+01,5.650646085359039716e+01,1.185275825187495063e-08,5.472634771865704737e-10,2.683786315023964843e-12
4.014857815447248868e+01,4.094899998905020766e+01,5.847131888225339935e+01,5.467376494069495837e-09,8.844425548032719512e-10,1.004811123704145719e-12
3.806977200735855149e+01,3.846473828520538518e+01,5.541192416824924294e+01,1.545916386242871274e-08,3.062811049543846306e-09,4.638991271583221969e-12
4.040565229599087615e+01,4.020739452768975752e+01,5.782162470302864676e+01,4.807906803673366835e-09,1.281466360870528432e-09,1.390476754032847678e-12
4.486174154185209773e+01,4.220603936287079705e+01,6.096128793658135692e+01,5.179985637131896430e-10,4.717446663359669631e-10,2.893307041911793570e-13
4.302973535751152667e+01,4.107964696999988519e+01,6.029740250919348910e+01,1.294623970465959035e-09,8.285142814991355156e-10,4.032323927726597600e-13
4.404597080782332341e+01,4.164214894361793995e+01,6.168669060241882107e+01,7.788806590546210125e-10,6.253947733435033259e-10,2.013146297050521418e-13
4.367882948583064717e+01,4.338794124170090072e+01,6.142486843156075338e+01,9.358250040489069496e-10,2.612523866254245114e-10,2.294717874778747387e-13
